solution index,tabu size,T,Tf,alpha,K,neighbor_percentage,greedy Z1,hybrid Z1,normalized hybrid Z1,greedy Z2,hybrid Z2,normalized hybrid Z2,greedy Z3,hybrid Z3,normalized hybrid Z3,greedy multi objective value,hybrid multi objective value,normalized hybrid multi objective value,w1,w2,w3,weighted multi objective value,optimization running time,open/close status of facilities
11,13,103,50,0.919091,12,0.638889,-6899202053.663346,-6898184180.29334,-14.745460450733349,15311579.484729527,15361508.776058214,0.21549224562492467,631409232.1069965,639551871.6265582,18.985062387551938,-6200326153.662511,-6188198332.444689,3.3267768513581606,0.537,0.434,0.029,-10.18481091036006,577.47,"[[1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0], [0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1], [1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1], [1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0]]"
12,13,103,50,0.919091,12,0.638889,-6899202053.663346,-6896131955.63675,-14.740329889091875,15311579.484729527,15974368.860325815,0.22626307311644667,631409232.1069965,636865891.6382197,18.89552972127399,-6200326153.662511,-6196467072.235603,3.331370595686446,0.735,0.075,0.19,-10.180001200396342,577.47,"[[0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0], [1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1], [0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1]]"
13,13,103,50,0.919091,12,0.638889,-6899202053.663346,-6895614595.467512,-14.73903648866878,15311579.484729527,15761497.997594286,0.22252193317388902,631409232.1069965,635082287.0933232,18.836076236444107,-6200326153.662511,-6196869307.244523,3.3315940595802904,0.507,0.477,0.017,-10.181181040368855,577.47,"[[1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1], [1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1]]"
14,13,103,50,0.919091,12,0.638889,-6899202053.663346,-6894315341.548964,-14.735788353872408,15311579.484729527,14596169.749918064,0.2020416476259765,631409232.1069965,637881577.1582652,18.929385905275506,-6200326153.662511,-6191270958.586802,3.3284838658815565,0.509,0.453,0.038,-10.182438582556019,577.47,"[[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1], [1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1], [1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1], [1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1]]"
15,13,103,50,0.919091,12,0.638889,-6899202053.663346,-6900670938.959151,-14.751677347397878,15311579.484729527,15171442.455295676,0.21215188849377287,631409232.1069965,630383979.7509061,18.67946599169687,-6200326153.662511,-6202327630.382416,3.3346264613235643,0.695,0.103,0.203,-10.195962364151464,577.47,"[[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1], [1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0], [0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0], [1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1]]"
16,13,103,50,0.919091,12,0.638889,-6899202053.663346,-6894169065.385415,-14.735422663463538,15311579.484729527,16255493.480687337,0.23120375185742245,631409232.1069965,633551623.4559056,18.785054115196854,-6200326153.662511,-6195782160.992622,3.3309900894403457,0.589,0.294,0.117,-10.177277483854898,577.47,"[[0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1], [0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1], [1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1]]"
17,13,103,50,0.919091,12,0.638889,-6899202053.663346,-6900948362.514388,-14.75237090628597,15311579.484729527,15771970.629596984,0.22270598646040393,631409232.1069965,642354340.1212395,19.07847800404132,-6200326153.662511,-6186805062.7968025,3.3260028126648904,0.51,0.436,0.054,-10.186114631090202,577.47,"[[0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0], [0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1], [1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1], [1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0]]"
18,13,103,50,0.919091,12,0.638889,-6899202053.663346,-6897750047.9038925,-14.74437511975973,15311579.484729527,15246476.96655486,0.213470596951755,631409232.1069965,642478422.674274,19.082614089142467,-6200326153.662511,-6183635600.821674,3.324242000456486,0.494,0.454,0.051,-10.18270674701218,577.47,"[[0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0], [0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1], [1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1], [1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0]]"
19,13,103,50,0.919091,12,0.638889,-6899202053.663346,-6892472187.035505,-14.731180467588763,15311579.484729527,15973973.295238337,0.22625612118169308,631409232.1069965,638033879.292165,18.93446264307217,-6200326153.662511,-6182593836.886631,3.323663242714795,0.644,0.167,0.188,-10.172684862228346,577.47,"[[0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1], [0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1], [1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1], [0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1]]"
20,13,103,50,0.919091,12,0.638889,-6899202053.663346,-6903182102.116739,-14.757955255291849,15311579.484729527,15209609.841960326,0.21282266857575266,631409232.1069965,632501933.8494401,18.750064461648,-6200326153.662511,-6205255871.390388,3.3362532618835488,0.601,0.232,0.167,-10.198959064616682,577.47,"[[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1], [1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0], [0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0], [1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1]]"
21,13,103,50,0.919091,12,0.638889,-6899202053.663346,-6892165921.866731,-14.730414804666827,15311579.484729527,15913429.124156635,0.22519207599572294,631409232.1069965,637882955.6876092,18.92943185625364,-6200326153.662511,-6189931688.275668,3.3277398268198155,0.423,0.539,0.039,-10.172508715375749,577.47,"[[0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1], [1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1], [0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1]]"
22,13,103,50,0.919091,12,0.638889,-6899202053.663346,-6890231431.7897215,-14.725578579474304,15311579.484729527,14404727.054966183,0.19867710114176068,631409232.1069965,633693852.1550225,18.789795071834085,-6200326153.662511,-6197073868.637853,3.331707704798807,0.511,0.372,0.116,-10.178631491778036,577.47,"[[1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0], [1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1], [0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1], [1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1]]"
23,13,103,50,0.919091,12,0.638889,-6899202053.663346,-6893231671.015572,-14.73307917753893,15311579.484729527,15184079.795443792,0.2123739858601721,631409232.1069965,645621059.2324233,19.187368641080777,-6200326153.662511,-6179012121.128886,3.321673400627159,0.564,0.272,0.163,-10.172881940174591,577.47,"[[1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0], [1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1], [1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1], [0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1]]"
24,13,103,50,0.919091,12,0.638889,-6899202053.663346,-6898969966.6342745,-14.747424916585686,15311579.484729527,14849738.36880856,0.20649803811614342,631409232.1069965,641745748.4871719,19.058191616239064,-6200326153.662511,-6190873289.13061,3.328262938405895,0.428,0.514,0.058,-10.187190388330135,577.47,"[[1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1], [1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1], [1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1]]"
25,13,103,50,0.919091,12,0.638889,-6899202053.663346,-6893214688.748267,-14.733036721870668,15311579.484729527,15238603.11555228,0.2133322164420436,631409232.1069965,638291703.1422746,18.943056771409154,-6200326153.662511,-6186223748.319993,3.325679860177774,0.412,0.541,0.047,-10.177242283660421,577.47,"[[1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0], [0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1], [1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1], [0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1]]"
26,13,103,50,0.919091,12,0.638889,-6899202053.663346,-6894915578.691796,-14.73728894672949,15311579.484729527,15560673.659741338,0.218992507201078,631409232.1069965,634253750.960027,18.808458365334232,-6200326153.662511,-6196072448.560711,3.331151360311506,0.556,0.267,0.178,-10.181374006870472,577.47,"[[1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0], [0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1], [1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1]]"
27,13,103,50,0.919091,12,0.638889,-6899202053.663346,-6900506520.810707,-14.751266302026767,15311579.484729527,15043529.488275163,0.2099038574389308,631409232.1069965,634667886.873773,18.822262895792434,-6200326153.662511,-6200960560.525042,3.3338669780694676,0.416,0.511,0.073,-10.19354266548819,577.47,"[[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1], [0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1], [0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0], [1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1]]"
28,13,103,50,0.919091,12,0.638889,-6899202053.663346,-6896273911.074934,-14.740684777687335,15311579.484729527,14853299.010312084,0.2065606152954672,631409232.1069965,638025333.7674965,18.934177792249884,-6200326153.662511,-6186140773.355095,3.3256337629750528,0.519,0.309,0.173,-10.184684095897035,577.47,"[[0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0], [0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1], [1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1], [1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1]]"
29,13,103,50,0.919091,12,0.638889,-6899202053.663346,-6894627045.476643,-14.736567613691607,15311579.484729527,16229348.497733235,0.2307442618230797,631409232.1069965,636678309.4483713,18.889276981612376,-6200326153.662511,-6192371599.931463,3.3290953332952573,0.283,0.715,0.002,-10.176240854995983,577.47,"[[0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1], [0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0], [1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1], [1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1]]"
30,13,103,50,0.919091,12,0.638889,-6899202053.663346,-6888343135.14202,-14.72085783785505,15311579.484729527,14309438.503788684,0.1970024341614883,631409232.1069965,638596747.6273267,18.95322492091089,-6200326153.662511,-6186143917.598013,3.325635509776674,0.379,0.535,0.085,-10.172570874170164,577.47,"[[1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0], [1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1], [1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1], [1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1]]"
31,13,103,50,0.919091,12,0.638889,-6899202053.663346,-6896728200.844034,-14.741820502110086,15311579.484729527,15077524.244295834,0.21050130482066493,631409232.1069965,634376303.0759084,18.812543435863613,-6200326153.662511,-6195293701.190794,3.3307187228837742,0.44,0.4,0.161,-10.186779273872727,577.47,"[[1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0], [0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1], [1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1], [0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1]]"
32,13,103,50,0.919091,12,0.638889,-6899202053.663346,-6900873411.719763,-14.752183529299407,15311579.484729527,14979475.740828332,0.2087781325277387,631409232.1069965,635364982.7076051,18.845499423586837,-6200326153.662511,-6201036742.593084,3.3339093014406025,0.479,0.312,0.208,-10.194055597795856,577.47,"[[1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0], [1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0], [1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0], [1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1]]"
33,13,103,50,0.919091,12,0.638889,-6899202053.663346,-6902917255.394825,-14.757293138487062,15311579.484729527,14548640.679228548,0.20120633882651226,631409232.1069965,633368733.5112638,18.778957783708794,-6200326153.662511,-6201755349.058886,3.3343085272549366,0.379,0.482,0.139,-10.200977507909185,577.47,"[[1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1], [0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1], [1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0], [1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1]]"
34,13,103,50,0.919091,12,0.638889,-6899202053.663346,-6895817572.692936,-14.73954393173234,15311579.484729527,15155469.110987134,0.21187116188026597,631409232.1069965,644430649.3868426,19.147688312894754,-6200326153.662511,-6185085915.488961,3.3250477308272006,0.386,0.468,0.146,-10.178415764557922,577.47,"[[1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0], [1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1], [1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1], [0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1]]"
35,13,103,50,0.919091,12,0.638889,-6899202053.663346,-6892767783.05639,-14.731919457640975,15311579.484729527,16010722.801692694,0.22690198245505613,631409232.1069965,638347477.5246671,18.944915917488906,-6200326153.662511,-6183075899.411174,3.32393105522843,0.462,0.303,0.234,-10.172848368208346,577.47,"[[0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1], [0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1], [1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1], [0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1]]"
36,13,103,50,0.919091,12,0.638889,-6899202053.663346,-6899436267.228364,-14.74859066807091,15311579.484729527,15371034.895200508,0.21565966423902475,631409232.1069965,631555628.1101068,18.71852093700356,-6200326153.662511,-6197542085.394477,3.331967825219154,0.554,0.114,0.331,-10.192081960509293,577.47,"[[1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1], [1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1], [0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0], [1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0]]"
37,13,103,50,0.919091,12,0.638889,-6899202053.663346,-6893792918.783444,-14.73448229695861,15311579.484729527,15385142.449824069,0.21590760017265498,631409232.1069965,632914972.1674899,18.763832405582995,-6200326153.662511,-6196470470.467795,3.3313724835932197,0.455,0.288,0.257,-10.181012164561928,577.47,"[[1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0], [0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0], [1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0], [0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1]]"
