solution index,tabu size,T,Tf,alpha,K,neighbor_percentage,greedy Z1,hybrid Z1,normalized hybrid Z1,greedy Z2,hybrid Z2,normalized hybrid Z2,greedy Z3,hybrid Z3,normalized hybrid Z3,greedy multi objective value,hybrid multi objective value,normalized hybrid multi objective value,w1,w2,w3,weighted multi objective value,optimization running time,open/close status of facilities
11,13,103,50,0.919091,12,0.638889,-5991707841.931403,-5993970038.355675,-12.484925095889187,11838797.975767156,12361247.569096673,0.1627635776642649,559754524.9092389,559101107.2844852,16.303370242816175,-5377088634.615338,-5380801191.644674,2.8782228842470414,0.604,0.245,0.151,-7.8048012547874865,270.52,"[[0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1], [1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0], [1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0], [1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1]]"
12,13,103,50,0.919091,12,0.638889,-5991707841.931403,-5989806959.716126,-12.474517399290317,11838797.975767156,12460904.726620004,0.1645150215574693,559754524.9092389,556799922.7152206,16.226664090507352,-5377088634.615338,-5379073365.584335,2.8772629808801864,0.578,0.284,0.138,-7.798338217710056,270.52,"[[1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1], [0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1], [1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1], [1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1]]"
13,13,103,50,0.919091,12,0.638889,-5991707841.931403,-5990262911.014699,-12.475657277536747,11838797.975767156,12727621.713861985,0.16920249057753928,559754524.9092389,556777391.9285178,16.225913064283926,-5377088634.615338,-5377286275.445862,2.876270153025479,0.667,0.084,0.249,-7.79746338377729,270.52,"[[1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1], [0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0], [0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1], [1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1]]"
14,13,103,50,0.919091,12,0.638889,-5991707841.931403,-5997255795.6477995,-12.493139489119498,11838797.975767156,12919535.27717627,0.17257531242840546,559754524.9092389,554281831.127137,16.1427277042379,-5377088634.615338,-5383611691.482552,2.879784273045862,0.375,0.59,0.035,-7.80847334345854,270.52,"[[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1], [0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0], [1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0], [1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1]]"
15,13,103,50,0.919091,12,0.638889,-5991707841.931403,-5991498752.686779,-12.478746881716948,11838797.975767156,12738159.104202677,0.16938768197192752,559754524.9092389,557409288.5494171,16.246976284980573,-5377088634.615338,-5373917957.343096,2.8743988651906087,0.537,0.299,0.164,-7.799157502410613,270.52,"[[1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0], [0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1], [1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0], [1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1]]"
16,13,103,50,0.919091,12,0.638889,-5991707841.931403,-5995125754.703134,-12.487814386757835,11838797.975767156,12903890.40261421,0.17230035856966977,559754524.9092389,553665159.124764,16.122171970825466,-5377088634.615338,-5384960790.28542,2.8805337723807893,0.446,0.457,0.097,-7.80536494968643,270.52,"[[0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0], [0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0], [1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0], [1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1]]"
17,13,103,50,0.919091,12,0.638889,-5991707841.931403,-5991921489.754688,-12.47980372438672,11838797.975767156,12167795.225042302,0.1593637122151547,559754524.9092389,562361010.8831865,16.412033696106214,-5377088634.615338,-5373752186.575201,2.874306770319556,0.482,0.373,0.145,-7.801480747133651,270.52,"[[1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0], [0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1], [1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1]]"
18,13,103,50,0.919091,12,0.638889,-5991707841.931403,-5988692054.128469,-12.471730135321174,11838797.975767156,12530550.128643565,0.1657390180780943,559754524.9092389,553917768.0966088,16.130592269886957,-5377088634.615338,-5381156504.022009,2.8784202800122274,0.558,0.228,0.215,-7.797177730941137,270.52,"[[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0], [0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1], [1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1], [1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1]]"
19,13,103,50,0.919091,12,0.638889,-5991707841.931403,-5985735462.546509,-12.464338656366271,11838797.975767156,12154675.712397387,0.15913314081541982,559754524.9092389,555439288.4268434,16.181309614228113,-5377088634.615338,-5375314245.287084,2.8751745807150466,0.497,0.333,0.169,-7.79413875536205,270.52,"[[0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1], [0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1], [1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1], [1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]]"
20,13,103,50,0.919091,12,0.638889,-5991707841.931403,-5991888742.264392,-12.47972185566098,11838797.975767156,12780650.749002011,0.17013445956066803,559754524.9092389,557611897.3822367,16.253729912741225,-5377088634.615338,-5377583724.497625,2.876435402498681,0.28,0.703,0.017,-7.799453457457087,270.52,"[[1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0], [1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1], [1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1]]"
21,13,103,50,0.919091,12,0.638889,-5991707841.931403,-5988314695.680289,-12.470786739200722,11838797.975767156,12220698.527335668,0.16029347148217343,559754524.9092389,556929045.684056,16.230968189468534,-5377088634.615338,-5375510434.154062,2.8752835745300347,0.352,0.574,0.074,-7.797344762299761,270.52,"[[1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1], [1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1], [0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1], [1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1]]"
22,13,103,50,0.919091,12,0.638889,-5991707841.931403,-5989705844.498866,-12.474264611247165,11838797.975767156,12459177.590333631,0.16448466766842937,559754524.9092389,554222482.8486664,16.14074942828888,-5377088634.615338,-5381444046.9619055,2.8785800260899475,0.51,0.277,0.213,-7.7991309555863895,270.52,"[[1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1], [0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1], [1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1], [1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1]]"
23,13,103,50,0.919091,12,0.638889,-5991707841.931403,-5997239883.692744,-12.49309970923186,11838797.975767156,12526528.261660663,0.1656683350028236,559754524.9092389,555182037.4288423,16.17273458096141,-5377088634.615338,-5382027074.98898,2.8789039305494333,0.501,0.283,0.216,-7.810500556778768,270.52,"[[1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0], [0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0], [1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0], [1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1]]"
24,13,103,50,0.919091,12,0.638889,-5991707841.931403,-5990536593.247482,-12.476341483118706,11838797.975767156,12395435.97806192,0.1633644284369406,559754524.9092389,554429742.9575657,16.147658098585524,-5377088634.615338,-5381748712.556099,2.8787492847533884,0.47,0.332,0.198,-7.80077894823326,270.52,"[[1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1], [1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0], [0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1], [1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1]]"
25,13,103,50,0.919091,12,0.638889,-5991707841.931403,-5993949392.81834,-12.48487348204585,11838797.975767156,12284934.356949728,0.16142239643145392,559754524.9092389,559683241.8237989,16.32277472745996,-5377088634.615338,-5375806888.979419,2.8754482716552325,0.536,0.185,0.279,-7.805017273666617,270.52,"[[1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0], [1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1], [1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1]]"
26,13,103,50,0.919091,12,0.638889,-5991707841.931403,-5993448521.047052,-12.483621302617632,11838797.975767156,12250680.128913809,0.16082038890885428,559754524.9092389,558747925.4122554,16.29159751374185,-5377088634.615338,-5379856814.711793,2.8776982303954406,0.449,0.331,0.22,-7.804761512061041,270.52,"[[1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1], [1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0], [0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1], [1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1]]"
27,13,103,50,0.919091,12,0.638889,-5991707841.931403,-5992190946.156817,-12.480477365392044,11838797.975767156,12365792.850467762,0.16284345958642815,559754524.9092389,555682558.015942,16.1894186005314,-5377088634.615338,-5377016860.605347,2.8761204781140814,0.412,0.393,0.196,-7.803162825149313,270.52,"[[1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1], [0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0], [1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1], [1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1]]"
28,13,103,50,0.919091,12,0.638889,-5991707841.931403,-5994450966.6340885,-12.486127416585221,11838797.975767156,12895794.580185466,0.1721580769804124,559754524.9092389,555556192.9207432,16.18520643069144,-5377088634.615338,-5381646178.659885,2.8786923214777143,0.521,0.184,0.294,-7.803634248985035,270.52,"[[0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1], [0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0], [1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0], [1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1]]"
29,13,103,50,0.919091,12,0.638889,-5991707841.931403,-5992384126.742158,-12.480960316855395,11838797.975767156,12297771.192094412,0.1616479998610617,559754524.9092389,553476026.840513,16.115867561350434,-5377088634.615338,-5384942018.727044,2.880523343737247,0.304,0.535,0.161,-7.804695340927952,270.52,"[[1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1], [0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1], [1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1], [1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1]]"
30,13,103,50,0.919091,12,0.638889,-5991707841.931403,-5988800721.462873,-12.472001803657184,11838797.975767156,12240916.654847136,0.16064879885495845,559754524.9092389,556379845.6871203,16.21266152290401,-5377088634.615338,-5377248264.595849,2.8762490358865827,0.451,0.271,0.279,-7.798206049198321,270.52,"[[1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1], [1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1], [1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1]]"
31,13,103,50,0.919091,12,0.638889,-5991707841.931403,-5988562713.031484,-12.47140678257871,11838797.975767156,12716298.31491327,0.16900348532360754,559754524.9092389,557247540.520383,16.241584684012768,-5377088634.615338,-5373592470.715217,2.8742180392862315,0.224,0.672,0.104,-7.794622334019905,270.52,"[[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0], [0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1], [1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1], [1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]]"
32,13,103,50,0.919091,12,0.638889,-5991707841.931403,-5991469610.941377,-12.478674027353442,11838797.975767156,12292068.909175215,0.16154778399253453,559754524.9092389,556977877.5237652,16.23259591745884,-5377088634.615338,-5379325348.161285,2.877402971200714,0.34,0.446,0.214,-7.801973533046144,270.52,"[[1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1], [1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0], [0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1], [1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1]]"
33,13,103,50,0.919091,12,0.638889,-5991707841.931403,-5991966571.949974,-12.479916429874935,11838797.975767156,12417648.150174884,0.1637548005303143,559754524.9092389,556049615.8205422,16.20165386068474,-5377088634.615338,-5378398902.442928,2.87688827913496,0.497,0.145,0.358,-7.802352582188968,270.52,"[[1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0], [0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0], [1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0], [1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1]]"
34,13,103,50,0.919091,12,0.638889,-5991707841.931403,-5988568186.54321,-12.471420466358024,11838797.975767156,12347560.929561082,0.1625230391838503,559754524.9092389,557902238.3771774,16.26340794590591,-5377088634.615338,-5371492188.257906,2.873051215698837,0.414,0.29,0.296,-7.796626844411175,270.52,"[[0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1], [0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1], [1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0], [1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1]]"
35,13,103,50,0.919091,12,0.638889,-5991707841.931403,-5991002180.856039,-12.477505452140097,11838797.975767156,12334803.46636125,0.16229883069176188,559754524.9092389,552445083.636303,16.081502787876765,-5377088634.615338,-5381585606.838401,2.878658670465778,0.572,0.003,0.425,-7.802623883922921,270.52,"[[1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1], [0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0], [0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1], [1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1]]"
36,13,103,50,0.919091,12,0.638889,-5991707841.931403,-5990406410.3316345,-12.476016025829086,11838797.975767156,12300317.341460558,0.16169274765308536,559754524.9092389,558269391.6589644,16.275646388632147,-5377088634.615338,-5379015590.738318,2.8772308837435103,0.381,0.346,0.273,-7.799738212418664,270.52,"[[0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1], [1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0], [1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0], [1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1]]"
37,13,103,50,0.919091,12,0.638889,-5991707841.931403,-5986366960.944678,-12.465917402361695,11838797.975767156,12377828.12494222,0.16305497583378245,559754524.9092389,553569835.3578908,16.118994511929696,-5377088634.615338,-5377488797.058049,2.8763826650322497,0.352,0.392,0.256,-7.7944879008270505,270.52,"[[0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1], [0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1], [1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1], [1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]]"
38,13,103,50,0.919091,12,0.638889,-5991707841.931403,-5994727402.83518,-12.48681850708795,11838797.975767156,12666450.049939347,0.16812741739787956,559754524.9092389,557218455.5879717,16.240615186265725,-5377088634.615338,-5381986453.505425,2.8788813630585697,0.362,0.371,0.266,-7.80486039251345,270.52,"[[0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1], [0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0], [1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0], [1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1]]"
39,13,103,50,0.919091,12,0.638889,-5991707841.931403,-5992562493.274438,-12.481406233186094,11838797.975767156,12503436.000550792,0.1652624956160069,559754524.9092389,555805135.9770057,16.19350453256686,-5377088634.615338,-5383704432.453823,2.8798357958076797,0.346,0.394,0.26,-7.802881503326088,270.52,"[[1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1], [0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0], [0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1], [1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1]]"
40,13,103,50,0.919091,12,0.638889,-5991707841.931403,-5992150588.259874,-12.480376470649686,11838797.975767156,12525118.32844439,0.1656435558601826,559754524.9092389,556077851.7944368,16.20259505981456,-5377088634.615338,-5382622112.57196,2.8792345069844223,0.482,0.146,0.372,-7.801986874668674,270.52,"[[1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1], [0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0], [1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1], [1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1]]"
41,13,103,50,0.919091,12,0.638889,-5991707841.931403,-5992673146.576596,-12.48168286644149,11838797.975767156,12351224.37041143,0.16258742303007784,559754524.9092389,549576995.6377246,15.985899854590821,-5377088634.615338,-5384300470.368075,2.880166927982264,0.279,0.507,0.215,-7.806266206642443,270.52,"[[1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1], [0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1], [1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1], [1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1]]"
