solution index,tabu size,T,Tf,alpha,K,neighbor_percentage,greedy Z1,hybrid Z1,normalized hybrid Z1,greedy Z2,hybrid Z2,normalized hybrid Z2,greedy Z3,hybrid Z3,normalized hybrid Z3,greedy multi objective value,hybrid multi objective value,normalized hybrid multi objective value,w1,w2,w3,weighted multi objective value,optimization running time,open/close status of facilities
11,13,103,50,0.919091,12,0.638889,-12682421416.709145,-12665448218.252934,-29.163620545632334,26362856.39116043,25503384.999758884,0.393732601050244,1143508943.952072,1157068504.1682012,36.2356168056067,-11424097809.282473,-11391835992.293098,6.217686662385055,0.484,0.397,0.119,2.9664591587464084,1342.39,"[[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1], [0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1], [1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1]]"
12,13,103,50,0.919091,12,0.638889,-12682421416.709145,-12672873609.588387,-29.182184023970965,26362856.39116043,26484548.071838845,0.4109762402783628,1143508943.952072,1148784179.4272356,35.95947264757452,-11424097809.282473,-11391969653.949059,6.217760918860588,0.42,0.509,0.071,2.836266214106301,1342.39,"[[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1], [1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1], [1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1], [0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]]"
13,13,103,50,0.919091,12,0.638889,-12682421416.709145,-12662675837.515696,-29.15668959378924,26362856.39116043,25767945.819959212,0.39838217609770143,1143508943.952072,1146843496.8940642,35.89478322980214,-11424097809.282473,-11391785229.937817,6.217658461076565,0.436,0.477,0.088,2.817715791805025,1342.39,"[[1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1], [0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1], [1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1], [0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1]]"
14,13,103,50,0.919091,12,0.638889,-12682421416.709145,-12671186729.901505,-29.17796682475376,26362856.39116043,26490553.45737902,0.41108178308223237,1143508943.952072,1155296856.0318747,36.176561867729156,-11424097809.282473,-11403139473.461073,6.22396637414504,0.409,0.513,0.079,2.9352342643540315,1342.39,"[[0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1], [0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0], [1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0], [0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1]]"
15,13,103,50,0.919091,12,0.638889,-12682421416.709145,-12669804204.51418,-29.174510511285447,26362856.39116043,27234117.57627951,0.42414969378347117,1143508943.952072,1155948288.7951322,36.19827629317107,-11424097809.282473,-11395362692.283484,6.21964594015749,0.301,0.675,0.024,2.9477938904033714,1342.39,"[[1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0], [0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1], [1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0], [0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1]]"
16,13,103,50,0.919091,12,0.638889,-12682421416.709145,-12674599495.952934,-29.186498739882335,26362856.39116043,27010315.081010025,0.42021643376116036,1143508943.952072,1158753532.036261,36.2917844012087,-11424097809.282473,-11398584360.248764,6.221435755693758,0.389,0.507,0.104,2.983751911202422,1342.39,"[[1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1], [1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0], [0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1]]"
17,13,103,50,0.919091,12,0.638889,-12682421416.709145,-12663109082.285103,-29.157772705712755,26362856.39116043,28232994.64721695,0.44170465109344376,1143508943.952072,1148334999.217757,35.94449997392523,-11424097809.282473,-11386737516.474768,6.214854175819315,0.415,0.451,0.134,2.843691963052434,1342.39,"[[1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1], [1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1], [1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1], [0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0]]"
18,13,103,50,0.919091,12,0.638889,-12682421416.709145,-12669436237.04109,-29.173590592602725,26362856.39116043,26706337.673984352,0.41487412432309934,1143508943.952072,1151490211.2113981,36.0496737070466,-11424097809.282473,-11400921631.527323,6.2227342397374015,0.617,0.067,0.317,2.880878091599257,1342.39,"[[0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0], [1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1], [1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1]]"
19,13,103,50,0.919091,12,0.638889,-12682421416.709145,-12664595464.149456,-29.16148866037364,26362856.39116043,27671440.391472507,0.4318355077587435,1143508943.952072,1147177995.5131032,35.90593318377011,-11424097809.282473,-11388352376.125406,6.21575132006967,0.562,0.158,0.28,2.8237946724355893,1342.39,"[[1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1], [1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1], [1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1], [0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0]]"
20,13,103,50,0.919091,12,0.638889,-12682421416.709145,-12671563365.207605,-29.178908413019013,26362856.39116043,25449305.288945626,0.392782166765301,1143508943.952072,1154581371.3287272,36.15271237762424,-11424097809.282473,-11400937855.459242,6.222743253032912,0.563,0.156,0.281,2.922351757217383,1342.39,"[[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1], [0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0], [1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1]]"
21,13,103,50,0.919091,12,0.638889,-12682421416.709145,-12672579338.747097,-29.181448346867743,26362856.39116043,26185042.090845592,0.4057125147776027,1143508943.952072,1149007179.950159,35.96690599833864,-11424097809.282473,-11402059875.216303,6.22336659734239,0.597,0.085,0.318,2.839407809880754,1342.39,"[[0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1], [0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0], [1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0], [0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1]]"
22,13,103,50,0.919091,12,0.638889,-12682421416.709145,-12662360671.314875,-29.155901678287186,26362856.39116043,26620969.241361417,0.4133738003754203,1143508943.952072,1154437246.385476,36.1479082128492,-11424097809.282473,-11380636502.19197,6.211464723439984,0.488,0.281,0.231,2.932690339959713,1342.39,"[[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1], [1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0], [0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0]]"
23,13,103,50,0.919091,12,0.638889,-12682421416.709145,-12666545147.583094,-29.166362868957734,26362856.39116043,26878733.06396509,0.41790392028058154,1143508943.952072,1149922573.0107923,35.99741910035974,-11424097809.282473,-11390054981.370188,6.216697211872327,0.4,0.433,0.166,2.861105816672536,1342.39,"[[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1], [1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1], [1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0], [0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0]]"
24,13,103,50,0.919091,12,0.638889,-12682421416.709145,-12673727271.481985,-29.184318178704963,26362856.39116043,26847240.51280137,0.4173504483796375,1143508943.952072,1147125473.5341601,35.904182451138674,-11424097809.282473,-11413850214.212746,6.229916785673748,0.432,0.336,0.232,2.8112051282894353,1342.39,"[[1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0], [0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1], [1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1]]"
25,13,103,50,0.919091,12,0.638889,-12682421416.709145,-12669830443.46109,-29.174576108652726,26362856.39116043,25491114.03016635,0.39351694253367925,1143508943.952072,1155769668.386991,36.19232227956637,-11424097809.282473,-11398515597.963326,6.22139755442407,0.504,0.191,0.305,2.94210058989748,1342.39,"[[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1], [0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0], [1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1]]"
26,13,103,50,0.919091,12,0.638889,-12682421416.709145,-12663099433.808655,-29.157748584521638,26362856.39116043,25758409.970452555,0.39821458647544034,1143508943.952072,1146739696.7292118,35.89132322430706,-11424097809.282473,-11392304856.443853,6.217947142468807,0.453,0.279,0.268,2.815670904782504,1342.39,"[[1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1], [0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1], [1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1], [0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1]]"
27,13,103,50,0.919091,12,0.638889,-12682421416.709145,-12673810678.594658,-29.184526696486646,26362856.39116043,26532658.62348154,0.41182176842674056,1143508943.952072,1152587404.4226778,36.08624681408926,-11424097809.282473,-11384734742.19458,6.213741523441433,0.465,0.238,0.297,2.8919512123022937,1342.39,"[[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1], [1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1], [1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1], [0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]]"
28,13,103,50,0.919091,12,0.638889,-12682421416.709145,-12674504886.47279,-29.186262216181973,26362856.39116043,26825970.194963798,0.4169766290854798,1143508943.952072,1151879859.0211084,36.06266196737028,-11424097809.282473,-11409333557.93699,6.227407532187217,0.531,0.113,0.355,2.881124300702096,1342.39,"[[1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0], [0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1], [1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0], [0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1]]"
29,13,103,50,0.919091,12,0.638889,-12682421416.709145,-12663235713.161137,-29.158089282902843,26362856.39116043,28184221.859350067,0.44084748434710136,1143508943.952072,1150180508.6424677,36.00601695474892,-11424097809.282473,-11385103082.985197,6.213946157213998,0.365,0.417,0.218,2.8709620085179903,1342.39,"[[1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1], [1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1], [1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1], [0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0]]"
30,13,103,50,0.919091,12,0.638889,-12682421416.709145,-12664538371.555405,-29.16134592888851,26362856.39116043,27683414.549824074,0.43204594990903467,1143508943.952072,1148013086.7069016,35.93376955689672,-11424097809.282473,-11387276848.12851,6.215153804515839,0.312,0.507,0.181,2.836323097379646,1342.39,"[[1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1], [1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1], [1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1], [0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0]]"
31,13,103,50,0.919091,12,0.638889,-12682421416.709145,-12668913324.011879,-29.172283310029698,26362856.39116043,27921835.690209366,0.43623612812318746,1143508943.952072,1146783561.793105,35.892785393103495,-11424097809.282473,-11394169002.547182,6.218982779192879,0.532,0.097,0.371,2.8134373052098223,1342.39,"[[1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1], [1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1], [1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1], [0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0]]"
32,13,103,50,0.919091,12,0.638889,-12682421416.709145,-12667274849.036476,-29.168187122591192,26362856.39116043,25472646.200919062,0.39319237611457053,1143508943.952072,1157238416.2374353,36.241280541247846,-11424097809.282473,-11396083809.161951,6.220046560645528,0.512,0.133,0.355,2.966860114018022,1342.39,"[[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1], [0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0], [1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0], [0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1]]"
