solution index,tabu size,T,Tf,alpha,K,neighbor_percentage,greedy Z1,hybrid Z1,normalized hybrid Z1,greedy Z2,hybrid Z2,normalized hybrid Z2,greedy Z3,hybrid Z3,normalized hybrid Z3,greedy multi objective value,hybrid multi objective value,normalized hybrid multi objective value,w1,w2,w3,weighted multi objective value,optimization running time,open/close status of facilities
11,13,103,50,0.919091,12,0.638889,-16770692005.329023,-16783977176.86312,-39.459942942157795,35820766.99275052,37012762.36484238,0.5960063684506569,1497587729.1551464,1499394960.2569973,47.646498675233246,-15112154024.44463,-15120845072.785204,8.289358373769558,0.441,0.498,0.06,8.479695359754157,4431.86,"[[1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1], [1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1], [1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1], [1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1]]"
12,13,103,50,0.919091,12,0.638889,-16770692005.329023,-16765905047.539997,-39.41476261884999,35820766.99275052,38144311.852245696,0.6158930026756713,1497587729.1551464,1490372929.5588648,47.34576431862883,-15112154024.44463,-15113436512.793825,8.28524250710768,0.683,0.041,0.277,8.343350552662365,4431.86,"[[1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0], [0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1], [0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1], [0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1]]"
13,13,103,50,0.919091,12,0.638889,-16770692005.329023,-16773907815.041899,-39.434769537604744,35820766.99275052,38255567.88548316,0.6178482932422348,1497587729.1551464,1494533534.985387,47.48445116617957,-15112154024.44463,-15107910409.896317,8.282172449942397,0.52,0.338,0.142,8.407315853492243,4431.86,"[[1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1], [1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1], [0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1], [0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0]]"
14,13,103,50,0.919091,12,0.638889,-16770692005.329023,-16767800331.1533,-39.41950082788325,35820766.99275052,37079977.234429985,0.5971876491112476,1497587729.1551464,1494413058.4548857,47.48043528182952,-15112154024.44463,-15104417306.585838,8.280231836992133,0.432,0.456,0.113,8.410164576298143,4431.86,"[[1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1], [1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1], [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1], [0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1]]"
15,13,103,50,0.919091,12,0.638889,-16770692005.329023,-16767623403.977142,-39.41905850994286,35820766.99275052,37155930.62940665,0.5985225066679553,1497587729.1551464,1498842809.4138873,47.628093647129575,-15112154024.44463,-15111592303.69818,8.28421794649899,0.364,0.577,0.059,8.487219481337789,4431.86,"[[0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0], [1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0], [1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1]]"
16,13,103,50,0.919091,12,0.638889,-16770692005.329023,-16769696165.227705,-39.42424041306926,35820766.99275052,37558849.15520655,0.605603675838428,1497587729.1551464,1498648870.7951357,47.62162902650452,-15112154024.44463,-15104502227.938345,8.280279015521304,0.534,0.252,0.214,8.48218700905285,4431.86,"[[0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0], [0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0], [1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0]]"
17,13,103,50,0.919091,12,0.638889,-16770692005.329023,-16773832727.601482,-39.434581819003704,35820766.99275052,38043558.33969751,0.6141222906800968,1497587729.1551464,1494554750.363688,47.48515834545626,-15112154024.44463,-15111389374.146997,8.284105207859444,0.491,0.325,0.184,8.40751166004529,4431.86,"[[1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0], [1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1], [0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0], [1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0]]"
18,13,103,50,0.919091,12,0.638889,-16770692005.329023,-16770858268.405998,-39.427145671015,35820766.99275052,38011839.75767596,0.6135648463563438,1497587729.1551464,1493454921.882917,47.44849739609723,-15112154024.44463,-15104009614.857578,8.280005341587543,0.428,0.436,0.136,8.391489182876228,4431.86,"[[1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1], [1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1], [0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1], [1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0]]"
19,13,103,50,0.919091,12,0.638889,-16770692005.329023,-16772609205.331419,-39.431523013328544,35820766.99275052,38160516.25554916,0.6161777900799501,1497587729.1551464,1494658801.28907,47.48862670963566,-15112154024.44463,-15099148259.006039,8.277304588336689,0.399,0.472,0.129,8.410719273427883,4431.86,"[[1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1], [1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1], [0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1], [0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0]]"
20,13,103,50,0.919091,12,0.638889,-16770692005.329023,-16767465234.211248,-39.418663085528124,35820766.99275052,38143582.89342466,0.6158801914485881,1497587729.1551464,1490417628.4763062,47.34725428254354,-15112154024.44463,-15115080832.408884,8.286156018004936,0.452,0.361,0.187,8.342509682341053,4431.86,"[[1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0], [0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1], [0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1], [0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1]]"
21,13,103,50,0.919091,12,0.638889,-16770692005.329023,-16770581274.673347,-39.42645318668337,35820766.99275052,38159009.43765291,0.616151308218856,1497587729.1551464,1496654629.8160884,47.55515432720295,-15112154024.44463,-15104236143.479925,8.28013119082218,0.37,0.507,0.123,8.447410768509286,4431.86,"[[1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0], [1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1], [0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0], [1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0]]"
22,13,103,50,0.919091,12,0.638889,-16770692005.329023,-16780731800.170082,-39.451829500425205,35820766.99275052,36959553.147804126,0.5950712328260831,1497587729.1551464,1495676689.4029126,47.52255631343042,-15112154024.44463,-15130349925.311533,8.294638847395296,0.39,0.457,0.153,8.418541642407135,4431.86,"[[1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1], [0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0], [1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1], [1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1]]"
23,13,103,50,0.919091,12,0.638889,-16770692005.329023,-16768620331.159903,-39.42155082789976,35820766.99275052,37335877.08705656,0.6016850103173386,1497587729.1551464,1492910326.142911,47.4303442047637,-15112154024.44463,-15104318540.17214,8.2801769667623,0.422,0.385,0.193,8.383569839417884,4431.86,"[[1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1], [1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1], [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1], [1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0]]"
24,13,103,50,0.919091,12,0.638889,-16770692005.329023,-16770802100.951868,-39.42700525237967,35820766.99275052,38059559.03726757,0.6144034980187623,1497587729.1551464,1497623304.1111946,47.58744347037315,-15112154024.44463,-15104596487.972855,8.280331382207141,0.276,0.649,0.075,8.463855464476115,4431.86,"[[1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1], [0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0], [1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0]]"
25,13,103,50,0.919091,12,0.638889,-16770692005.329023,-16780946005.188046,-39.45236501297011,35820766.99275052,36427105.25747676,0.5857136249117182,1497587729.1551464,1495612127.672151,47.52040425573837,-15112154024.44463,-15126067420.103613,8.292259677835341,0.213,0.731,0.056,8.416573910483415,4431.86,"[[1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1], [0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0], [1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1], [1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1]]"
26,13,103,50,0.919091,12,0.638889,-16770692005.329023,-16780351207.893679,-39.4508780197342,35820766.99275052,36195929.164718136,0.5816507761813381,1497587729.1551464,1496505263.867568,47.55017546225227,-15112154024.44463,-15122299887.253304,8.290166604029613,0.497,0.195,0.308,8.432398342205374,4431.86,"[[1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1], [1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1], [1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1]]"
