solution index,tabu size,T,Tf,alpha,K,neighbor_percentage,greedy Z1,hybrid Z1,normalized hybrid Z1,greedy Z2,hybrid Z2,normalized hybrid Z2,greedy Z3,hybrid Z3,normalized hybrid Z3,greedy multi objective value,hybrid multi objective value,normalized hybrid multi objective value,w1,w2,w3,weighted multi objective value,optimization running time,open/close status of facilities
31,13,103,50,0.919091,12,0.638889,-3383346809.574538,-3386919659.978802,-5.967299149947006,8719914.749752322,8525352.004646208,0.09534889287603178,330528085.2403403,320814829.78777325,8.360494326259108,-3019453718.9665747,-3028644331.5077825,1.571469073059879,0.463,0.284,0.253,1.2580926049649828,170.57,"[[1, 1, 1, 0, 1, 0, 0, 0, 1, 0], [0, 0, 1, 1, 1, 1, 1, 0, 0, 1], [0, 1, 1, 1, 0, 1, 0, 0, 1, 1], [0, 1, 0, 0, 1, 1, 1, 1, 0, 1]]"
32,13,103,50,0.919091,12,0.638889,-3383346809.574538,-3381750627.1135783,-5.954376567783946,8719914.749752322,7588415.825968965,0.07888252769716986,330528085.2403403,325894058.53553003,8.529801951184334,-3019453718.9665747,-3021504464.849439,1.5675024804719107,0.478,0.254,0.268,1.3148078233775529,170.57,"[[0, 0, 1, 1, 1, 0, 1, 0, 1, 0], [1, 0, 0, 0, 0, 1, 1, 1, 1, 1], [1, 1, 1, 0, 1, 1, 1, 0, 0, 0], [1, 0, 0, 0, 1, 1, 1, 1, 1, 0]]"
33,13,103,50,0.919091,12,0.638889,-3383346809.574538,-3385982121.9310236,-5.964955304827559,8719914.749752322,8127207.5506259715,0.08835162654878685,330528085.2403403,325595231.8100932,8.519841060336441,-3019453718.9665747,-3024087276.0044866,1.568937375558048,0.135,0.842,0.023,1.3118022704297958,170.57,"[[1, 1, 0, 1, 1, 1, 0, 0, 0, 0], [0, 1, 1, 1, 1, 1, 1, 0, 0, 0], [0, 1, 1, 0, 1, 0, 1, 1, 0, 1], [1, 0, 0, 0, 0, 1, 1, 1, 1, 1]]"
34,13,103,50,0.919091,12,0.638889,-3383346809.574538,-3387091494.270898,-5.967728735677245,8719914.749752322,7854083.6749606775,0.0835515584351613,330528085.2403403,319413281.65074795,8.313776055024931,-3019453718.9665747,-3031987706.478507,1.5733265035991706,0.341,0.479,0.18,1.2373363042170678,170.57,"[[1, 1, 0, 1, 1, 1, 0, 0, 0, 0], [1, 0, 0, 1, 0, 1, 1, 0, 1, 1], [1, 1, 0, 1, 0, 1, 0, 1, 1, 0], [0, 1, 0, 0, 1, 1, 1, 1, 1, 0]]"
35,13,103,50,0.919091,12,0.638889,-3383346809.574538,-3384684583.882844,-5.96171145970711,8719914.749752322,8527858.327772776,0.09539294073414369,330528085.2403403,332910143.97503483,8.763671465834495,-3019453718.9665747,-3022383481.4734964,1.5679908230408313,0.415,0.354,0.231,1.4004044962688504,170.57,"[[1, 1, 1, 1, 0, 0, 0, 1, 0, 0], [1, 1, 1, 1, 1, 0, 0, 1, 0, 0], [1, 0, 1, 0, 1, 0, 0, 1, 1, 1], [1, 0, 0, 0, 1, 1, 0, 1, 1, 1]]"
36,13,103,50,0.919091,12,0.638889,-3383346809.574538,-3389978546.789402,-5.974946366973505,8719914.749752322,7855346.900179558,0.08357375922986922,330528085.2403403,322429630.61188453,8.414321020396152,-3019453718.9665747,-3031476343.292844,1.5730424129404688,0.589,0.039,0.372,1.2703848375351436,170.57,"[[0, 1, 1, 1, 0, 1, 0, 0, 1, 0], [1, 0, 1, 0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 1, 1, 0, 0, 1], [0, 0, 1, 1, 1, 0, 1, 1, 0, 1]]"
37,13,103,50,0.919091,12,0.638889,-3383346809.574538,-3382949119.5163865,-5.957372798790966,8719914.749752322,8854826.45248701,0.10113930496462233,330528085.2403403,330145410.4927604,8.671513683092014,-3019453718.9665747,-3019069209.0856676,1.5661495606031486,0.323,0.503,0.174,1.3715825254644947,170.57,"[[0, 1, 1, 0, 0, 1, 0, 0, 1, 1], [1, 0, 1, 0, 1, 0, 0, 1, 1, 1], [1, 0, 1, 0, 1, 0, 1, 1, 1, 0], [1, 1, 1, 0, 1, 0, 1, 0, 0, 1]]"
38,13,103,50,0.919091,12,0.638889,-3383346809.574538,-3384689826.490303,-5.961724566225757,8719914.749752322,7732364.667488112,0.08141238431437807,330528085.2403403,325440530.82767457,8.514684360922486,-3019453718.9665747,-3029373558.626109,1.5718741992367273,0.228,0.66,0.112,1.308373410197209,170.57,"[[0, 0, 1, 1, 1, 0, 1, 0, 1, 0], [1, 0, 1, 0, 0, 0, 1, 1, 1, 1], [1, 1, 1, 0, 1, 1, 1, 0, 0, 0], [1, 1, 0, 0, 1, 1, 1, 1, 0, 0]]"
39,13,103,50,0.919091,12,0.638889,-3383346809.574538,-3383676416.097329,-5.959191040243323,8719914.749752322,8457973.650165878,0.09416473901873249,330528085.2403403,325669791.76851976,8.522326392283992,-3019453718.9665747,-3025275078.9603586,1.5695972660890882,0.486,0.217,0.297,1.3164401146978841,170.57,"[[1, 0, 1, 1, 1, 0, 0, 0, 1, 0], [1, 1, 1, 0, 0, 1, 0, 1, 1, 0], [0, 1, 0, 1, 1, 0, 1, 0, 1, 1], [1, 0, 0, 1, 1, 1, 1, 1, 0, 0]]"
40,13,103,50,0.919091,12,0.638889,-3383346809.574538,-3380247328.4423404,-5.950618321105851,8719914.749752322,8502033.661972778,0.0949390801752685,330528085.2403403,323054828.59395725,8.435160953131907,-3019453718.9665747,-3022454696.1882143,1.5680303867712302,0.452,0.25,0.298,1.2887382118732977,170.57,"[[0, 0, 1, 1, 1, 1, 0, 1, 0, 0], [1, 0, 0, 1, 0, 1, 1, 1, 0, 1], [0, 0, 1, 0, 1, 1, 1, 1, 1, 0], [0, 1, 0, 0, 1, 1, 1, 1, 1, 0]]"
41,13,103,50,0.919091,12,0.638889,-3383346809.574538,-3384577127.664635,-5.961442819161588,8719914.749752322,7477632.453022091,0.07693554398984342,330528085.2403403,322615522.7055334,8.42051742351778,-3019453718.9665747,-3025286079.216727,1.569603377342626,0.447,0.243,0.31,1.2739461648100865,170.57,"[[0, 1, 1, 1, 0, 0, 1, 0, 1, 0], [0, 1, 1, 0, 1, 1, 0, 1, 1, 0], [1, 1, 0, 1, 0, 1, 0, 1, 0, 1], [0, 1, 1, 0, 1, 1, 1, 1, 0, 0]]"
42,13,103,50,0.919091,12,0.638889,-3383346809.574538,-3386819908.75817,-5.967049771895425,8719914.749752322,8433660.416846026,0.09373744142084403,330528085.2403403,323740951.0308942,8.458031701029807,-3019453718.9665747,-3028033787.767516,1.5711298820930646,0.411,0.304,0.285,1.2916125694425518,170.57,"[[0, 0, 1, 1, 0, 1, 0, 0, 1, 1], [1, 0, 0, 0, 1, 1, 1, 0, 1, 1], [0, 0, 0, 1, 1, 1, 1, 1, 0, 1], [1, 0, 0, 1, 1, 0, 1, 1, 0, 1]]"
43,13,103,50,0.919091,12,0.638889,-3383346809.574538,-3382802380.3766427,-5.957005950941607,8719914.749752322,7386239.022139957,0.0753293325507901,330528085.2403403,325723843.6280181,8.524128120933936,-3019453718.9665747,-3024325289.602849,1.569069605334916,0.352,0.407,0.241,1.310776889184667,170.57,"[[0, 1, 1, 1, 0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 1, 1, 0, 1, 1, 1], [1, 1, 0, 1, 0, 1, 0, 0, 1, 1], [0, 1, 1, 1, 1, 1, 1, 0, 0, 0]]"
44,13,103,50,0.919091,12,0.638889,-3383346809.574538,-3384531230.6697497,-5.961328076674374,8719914.749752322,8383562.305893906,0.09285698252889114,330528085.2403403,324585902.7898418,8.486196759661393,-3019453718.9665747,-3022803724.493675,1.5682242913853752,0.058,0.911,0.031,1.302744007934407,170.57,"[[0, 0, 1, 1, 1, 0, 0, 0, 1, 1], [1, 0, 1, 1, 1, 1, 1, 0, 0, 0], [0, 1, 0, 1, 1, 0, 1, 1, 0, 1], [1, 1, 0, 1, 0, 0, 0, 1, 1, 1]]"
45,13,103,50,0.919091,12,0.638889,-3383346809.574538,-3384502958.7196245,-5.961257396799061,8719914.749752322,7941100.254896974,0.08508084806497318,330528085.2403403,326191426.4080141,8.53971421360047,-3019453718.9665747,-3022672134.1986403,1.5681511856659114,0.38,0.352,0.267,1.318587831095476,170.57,"[[1, 1, 0, 1, 1, 0, 0, 0, 1, 0], [0, 1, 1, 1, 1, 1, 1, 0, 0, 0], [0, 1, 1, 1, 1, 0, 1, 0, 0, 1], [0, 1, 0, 0, 0, 1, 1, 1, 1, 1]]"
46,13,103,50,0.919091,12,0.638889,-3383346809.574538,-3382446485.291586,-5.956116213228965,8719914.749752322,8974300.049842488,0.10323901669318959,330528085.2403403,327400048.5990519,8.580001619968396,-3019453718.9665747,-3022786358.1829643,1.5682146434349802,0.484,0.163,0.353,1.3407722799383448,170.57,"[[0, 0, 1, 1, 0, 1, 0, 1, 0, 1], [0, 1, 1, 1, 0, 1, 0, 1, 0, 1], [1, 0, 0, 0, 1, 1, 1, 1, 1, 0], [0, 1, 0, 0, 1, 1, 1, 1, 1, 0]]"
47,13,103,50,0.919091,12,0.638889,-3383346809.574538,-3387559189.327451,-5.9688979733186285,8719914.749752322,8115516.955006693,0.0881461679263039,330528085.2403403,320625299.0888281,8.35417663629427,-3019453718.9665747,-3030936960.077582,1.5727427555986566,0.369,0.331,0.299,1.2527902652731628,170.57,"[[0, 1, 1, 1, 0, 1, 0, 0, 0, 1], [1, 0, 1, 0, 0, 1, 1, 0, 1, 1], [0, 1, 0, 0, 1, 1, 1, 0, 1, 1], [0, 0, 0, 1, 1, 1, 1, 1, 0, 1]]"
48,13,103,50,0.919091,12,0.638889,-3383346809.574538,-3385336212.2425075,-5.963340530606269,8719914.749752322,7184185.0340768695,0.07177829585372354,330528085.2403403,324255274.8076253,8.475175826920843,-3019453718.9665747,-3029747893.262698,1.5720821629237212,0.387,0.293,0.32,1.2905902874815107,170.57,"[[0, 1, 1, 1, 1, 0, 1, 0, 0, 0], [1, 0, 0, 1, 1, 0, 1, 1, 0, 1], [0, 1, 1, 1, 1, 1, 0, 0, 0, 1], [1, 0, 1, 1, 1, 0, 1, 0, 1, 0]]"
49,13,103,50,0.919091,12,0.638889,-3383346809.574538,-3384981667.529132,-5.96245416882283,8719914.749752322,9067545.207437487,0.1048777716597098,330528085.2403403,327707487.7276033,8.590249590920111,-3019453718.9665747,-3022324263.995223,1.5679579244417905,0.43,0.202,0.368,1.3431502654845484,170.57,"[[1, 1, 1, 0, 1, 0, 0, 1, 0, 0], [1, 0, 1, 1, 1, 0, 1, 1, 0, 0], [0, 0, 0, 0, 1, 1, 1, 1, 1, 1], [0, 0, 0, 1, 1, 1, 1, 1, 1, 0]]"
