solution index,tabu size,T,Tf,alpha,K,neighbor_percentage,greedy Z1,hybrid Z1,normalized hybrid Z1,greedy Z2,hybrid Z2,normalized hybrid Z2,greedy Z3,hybrid Z3,normalized hybrid Z3,greedy multi objective value,hybrid multi objective value,normalized hybrid multi objective value,w1,w2,w3,weighted multi objective value,optimization running time,open/close status of facilities
32,13,103,50,0.919091,12,0.638889,-2383779001.5310373,-2384802543.7473764,-3.462006359368441,6130877.476877701,4853389.362626395,0.03081527878078023,237523300.67619815,232418437.43184963,5.413947914394988,-2128645838.3649929,-2134482583.3263588,1.0747125462924216,0.486,0.213,0.301,1.4944433528762835,85.57,"[[1, 1, 0, 1, 1, 0, 0, 0], [0, 1, 1, 1, 1, 0, 0, 0], [1, 1, 1, 0, 0, 0, 1, 0], [0, 1, 0, 1, 0, 0, 1, 1]]"
33,13,103,50,0.919091,12,0.638889,-2383779001.5310373,-2382949166.080548,-3.4573729152013697,6130877.476877701,5185622.588957528,0.036654175552856376,237523300.67619815,229695934.38331643,5.323197812777214,-2128645838.3649929,-2132365863.1412928,1.0735365906340515,0.546,0.105,0.349,1.4720467319845405,85.57,"[[0, 1, 0, 1, 1, 0, 0, 1], [0, 1, 0, 1, 1, 0, 0, 1], [1, 1, 1, 0, 0, 0, 1, 0], [1, 0, 0, 1, 0, 0, 1, 1]]"
34,13,103,50,0.919091,12,0.638889,-2383779001.5310373,-2384063805.3231483,-3.4601595133078704,6130877.476877701,4942457.583592318,0.032380625370691,237523300.67619815,232248651.70856526,5.408288390285509,-2128645838.3649929,-2131349882.6767185,1.0729721570426214,0.275,0.554,0.171,1.4939093290521528,85.57,"[[1, 1, 0, 1, 0, 0, 0, 1], [0, 0, 1, 0, 1, 1, 0, 1], [1, 0, 0, 1, 0, 1, 0, 1], [0, 0, 0, 1, 1, 1, 0, 1]]"
35,13,103,50,0.919091,12,0.638889,-2383779001.5310373,-2380243597.0718966,-3.4506089926797414,6130877.476877701,5144769.046924862,0.035936187116429916,237523300.67619815,231328759.39150056,5.377625313050019,-2128645838.3649929,-2130934131.5010786,1.0727411841672658,0.33,0.462,0.208,1.487662447502473,85.57,"[[0, 1, 0, 1, 1, 0, 0, 1], [0, 1, 0, 1, 1, 1, 0, 0], [0, 1, 0, 1, 1, 0, 1, 0], [1, 0, 1, 0, 0, 1, 0, 1]]"
36,13,103,50,0.919091,12,0.638889,-2383779001.5310373,-2383852006.67534,-3.4596300166883505,6130877.476877701,5412554.2412458025,0.0406424295473779,237523300.67619815,239114371.79695648,5.637145726565216,-2128645838.3649929,-2126944503.431284,1.070524724128491,0.363,0.399,0.238,1.5663535888728264,85.57,"[[1, 1, 0, 0, 1, 0, 0, 1], [0, 1, 1, 0, 1, 1, 0, 0], [1, 0, 1, 1, 0, 0, 1, 0], [0, 0, 1, 1, 0, 0, 1, 1]]"
37,13,103,50,0.919091,12,0.638889,-2383779001.5310373,-2383914764.8262944,-3.459786912065736,6130877.476877701,5714235.639474643,0.04594438733698846,237523300.67619815,231374990.85622835,5.379166361874279,-2128645838.3649929,-2131280934.051909,1.0729338522510605,0.563,0.046,0.391,1.4946134780077296,85.57,"[[1, 0, 1, 1, 0, 0, 1, 0], [0, 0, 1, 0, 1, 1, 1, 0], [0, 0, 1, 1, 1, 0, 0, 1], [0, 0, 0, 1, 1, 1, 0, 1]]"
38,13,103,50,0.919091,12,0.638889,-2383779001.5310373,-2380581633.7302036,-3.4514540843255093,6130877.476877701,6027083.368622896,0.05144258995822313,237523300.67619815,228321618.8061483,5.277387293538276,-2128645838.3649929,-2131187006.2466896,1.0728816701370498,0.429,0.223,0.348,1.4688800890907612,85.57,"[[0, 0, 1, 1, 0, 1, 0, 1], [0, 0, 0, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 1, 0], [1, 0, 0, 1, 0, 0, 1, 1]]"
39,13,103,50,0.919091,12,0.638889,-2383779001.5310373,-2383368827.1877365,-3.4584220679693414,6130877.476877701,5095196.261268767,0.03506496065498711,237523300.67619815,232818067.04224235,5.427268901408079,-2128645838.3649929,-2133047299.6568093,1.0739151664760052,0.555,0.007,0.438,1.5013254784281906,85.57,"[[1, 1, 0, 1, 0, 0, 0, 1], [1, 0, 1, 0, 0, 0, 1, 1], [0, 0, 1, 1, 1, 0, 0, 1], [0, 0, 1, 0, 1, 0, 1, 1]]"
40,13,103,50,0.919091,12,0.638889,-2383779001.5310373,-2380020191.784951,-3.450050479462378,6130877.476877701,5834911.361158751,0.04806522603090951,237523300.67619815,230905346.14618748,5.363511538206249,-2128645838.3649929,-2129832675.951954,1.0721292644177522,0.237,0.528,0.236,1.4917820275418476,85.57,"[[1, 0, 1, 1, 0, 1, 0, 0], [1, 0, 1, 0, 0, 1, 0, 1], [0, 0, 1, 1, 1, 0, 0, 1], [0, 0, 0, 1, 1, 1, 0, 1]]"
41,13,103,50,0.919091,12,0.638889,-2383779001.5310373,-2385898059.5339384,-3.464745148834846,6130877.476877701,5251590.329707231,0.037813538307684205,237523300.67619815,228623236.4278158,5.287441214260527,-2128645838.3649929,-2138142750.006774,1.0767459722259856,0.07,0.786,0.143,1.4621633139228034,85.57,"[[1, 0, 0, 1, 0, 1, 1, 0], [0, 0, 1, 0, 1, 0, 1, 1], [0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 0, 0, 1, 0, 1, 1]]"
42,13,103,50,0.919091,12,0.638889,-2383779001.5310373,-2383716371.508636,-3.45929092877159,6130877.476877701,6301224.301529839,0.056260532540067465,237523300.67619815,227661869.44815516,5.255395648271839,-2128645838.3649929,-2135248516.34375,1.0751380646354167,0.404,0.227,0.369,1.4654821515656233,85.57,"[[0, 1, 1, 0, 1, 0, 0, 1], [0, 0, 0, 1, 1, 1, 1, 0], [0, 1, 1, 1, 0, 0, 0, 1], [0, 1, 1, 0, 0, 1, 0, 1]]"
43,13,103,50,0.919091,12,0.638889,-2383779001.5310373,-2380625061.3624477,-3.4515626534061195,6130877.476877701,5546827.066569129,0.04300223315587221,237523300.67619815,232178580.28475875,5.405952676158625,-2128645838.3649929,-2128714864.7839766,1.0715082582133204,0.373,0.279,0.348,1.50069525326241,85.57,"[[1, 0, 0, 1, 0, 0, 1, 1], [1, 0, 1, 0, 1, 0, 0, 1], [0, 1, 1, 1, 0, 0, 0, 1], [0, 0, 0, 1, 0, 1, 1, 1]]"
44,13,103,50,0.919091,12,0.638889,-2383779001.5310373,-2383317071.26689,-3.458292678167225,6130877.476877701,6082258.182803956,0.052412270348048434,237523300.67619815,227850558.37527898,5.261685279175966,-2128645838.3649929,-2135251156.4692428,1.0751395313718015,0.235,0.486,0.279,1.4647405477921747,85.57,"[[0, 1, 1, 0, 0, 1, 0, 1], [0, 0, 0, 1, 1, 1, 1, 0], [0, 1, 1, 1, 0, 0, 0, 1], [0, 1, 1, 0, 0, 1, 0, 1]]"
45,13,103,50,0.919091,12,0.638889,-2383779001.5310373,-2376888667.3672748,-3.442221668418187,6130877.476877701,5603796.137865471,0.04400344706266205,237523300.67619815,233466683.70509928,5.448889456836643,-2128645838.3649929,-2123697717.855408,1.0687209543641156,0.42,0.185,0.395,1.5142011867838208,85.57,"[[1, 0, 0, 1, 0, 0, 1, 1], [1, 0, 1, 0, 0, 1, 0, 1], [0, 1, 1, 1, 0, 0, 0, 1], [0, 0, 0, 1, 0, 1, 1, 1]]"
46,13,103,50,0.919091,12,0.638889,-2383779001.5310373,-2377328424.3962297,-3.4433210609905744,6130877.476877701,6438743.671209104,0.05867739316711958,237523300.67619815,234342101.16327843,5.478070038775948,-2128645838.3649929,-2123859588.5753748,1.068810882541875,0.425,0.178,0.397,1.532636770999176,85.57,"[[1, 0, 1, 0, 0, 1, 1, 0], [1, 0, 0, 0, 0, 1, 1, 1], [1, 1, 0, 0, 0, 1, 1, 0], [0, 0, 1, 1, 1, 1, 0, 0]]"
47,13,103,50,0.919091,12,0.638889,-2383779001.5310373,-2384912037.660562,-3.462280094151405,6130877.476877701,5435977.051418469,0.04105407823231053,237523300.67619815,238113086.54287407,5.603769551429136,-2128645838.3649929,-2128893712.2028708,1.0716076178904839,0.49,0.078,0.433,1.5568046911401205,85.57,"[[1, 1, 0, 0, 1, 0, 0, 1], [0, 1, 1, 0, 1, 1, 0, 0], [1, 0, 1, 0, 1, 0, 1, 0], [0, 0, 1, 1, 0, 0, 1, 1]]"
48,13,103,50,0.919091,12,0.638889,-2383779001.5310373,-2379482792.928415,-3.448706982321037,6130877.476877701,5947217.123709322,0.05003896526729915,237523300.67619815,235075934.36523205,5.502531145507735,-2128645838.3649929,-2125289981.0921714,1.0696055450512063,0.107,0.697,0.196,1.5337555964875351,85.57,"[[0, 1, 1, 0, 1, 0, 1, 0], [0, 1, 1, 0, 0, 1, 1, 0], [1, 0, 0, 1, 0, 0, 1, 1], [0, 0, 1, 1, 0, 1, 1, 0]]"
49,13,103,50,0.919091,12,0.638889,-2383779001.5310373,-2384699292.5698395,-3.4617482314245986,6130877.476877701,5964416.5641525835,0.05034124014327915,237523300.67619815,233833474.4170325,5.461115813901084,-2128645838.3649929,-2130173641.7700222,1.0723186898722346,0.233,0.484,0.284,1.521462983302097,85.57,"[[1, 1, 1, 0, 0, 0, 1, 0], [0, 0, 1, 1, 0, 1, 1, 0], [1, 0, 1, 1, 0, 0, 0, 1], [0, 1, 1, 0, 0, 1, 1, 0]]"
50,13,103,50,0.919091,12,0.638889,-2383779001.5310373,-2377913083.91401,-3.444782709785025,6130877.476877701,6981545.0690707555,0.06821696079210467,237523300.67619815,238914588.01078618,5.630486267026206,-2128645838.3649929,-2117675054.2668862,1.06537503014827,0.334,0.325,0.341,1.5835648253853631,85.57,"[[0, 0, 1, 0, 1, 0, 1, 1], [1, 0, 0, 1, 0, 1, 1, 0], [1, 0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 1, 1, 1, 1, 0]]"
51,13,103,50,0.919091,12,0.638889,-2383779001.5310373,-2383233830.133382,-3.4580845753334546,6130877.476877701,6049830.490000908,0.05184236362040261,237523300.67619815,229066698.48808703,5.302223282936234,-2128645838.3649929,-2134172064.9152923,1.0745400360640514,0.393,0.196,0.411,1.476197699316676,85.57,"[[0, 1, 1, 0, 0, 1, 0, 1], [0, 0, 0, 1, 1, 1, 1, 0], [0, 1, 1, 1, 0, 0, 0, 1], [1, 1, 1, 0, 0, 1, 0, 0]]"
52,13,103,50,0.919091,12,0.638889,-2383779001.5310373,-2383103539.189665,-3.457758847974162,6130877.476877701,5314054.854786952,0.038911333124551,237523300.67619815,226603358.60848606,5.220111953616202,-2128645838.3649929,-2135514666.5810883,1.0752859258783825,0.227,0.463,0.31,1.4434640500271776,85.57,"[[1, 0, 0, 1, 0, 1, 1, 0], [1, 0, 0, 0, 1, 0, 1, 1], [1, 1, 0, 0, 1, 0, 1, 0], [0, 1, 0, 1, 1, 1, 0, 0]]"
53,13,103,50,0.919091,12,0.638889,-2383779001.5310373,-2385769444.748287,-3.464423611870718,6130877.476877701,4689558.619482111,0.0279360038573306,237523300.67619815,232629117.12703702,5.420970570901234,-2128645838.3649929,-2137392246.087621,1.076329025604234,0.273,0.39,0.337,1.4944668853504381,85.57,"[[1, 1, 0, 1, 0, 0, 0, 1], [0, 1, 0, 0, 1, 1, 1, 0], [1, 0, 0, 1, 1, 0, 0, 1], [0, 0, 0, 1, 1, 0, 1, 1]]"
54,13,103,50,0.919091,12,0.638889,-2383779001.5310373,-2376452881.899866,-3.4411322047496653,6130877.476877701,5518669.503944802,0.042507372652808476,237523300.67619815,231525934.3184313,5.384197810614376,-2128645838.3649929,-2125691807.5433073,1.069828781968504,0.359,0.239,0.402,1.4943306610107623,85.57,"[[0, 0, 0, 1, 0, 1, 1, 1], [1, 1, 0, 0, 0, 1, 0, 1], [0, 1, 1, 0, 0, 0, 1, 1], [0, 0, 1, 1, 0, 1, 1, 0]]"
